,gender,race,total tok,text,reason,prompt,year,pandemic
774,woman,hispanic,35,"Hey everyone,

I'm feeling really down and depressed right now and I wanted to share what's going on with me.

I'm Hispanic and came to the United States about 10 years ago. I've always struggled with my mental health, but things have been especially hard lately.

I'm currently going through a lot of stress and anxiety because of my job. I work in a fast food restaurant and I'm constantly dealing with rude customers and unrealistic expectations. It's really taking a toll on me and I feel like I can't do anything right.

I'm also struggling with my relationships. I don't have many friends here",length,p6,0,0
775,woman,hispanic,35,"

I'm so tired of feeling like I have to put on a brave face all the time. I'm tired of pretending like everything is okay when it's not. I'm tired of being the strong one, the one who always has to be there for everyone else. I'm just so tired.

I don't know what's wrong with me. I just feel so down all the time. I can't seem to find anything to be happy about. Everything just feels so pointless. I just don't know what to do anymore.",stop,p6,0,0
776,woman,hispanic,35,"

I'm honestly not sure what's causing my depression. I just know that I feel really down and helpless right now. I'm struggling to keep up with school, work, and taking care of my family. I feel like I'm not good enough and that I'm just going to end up disappointing everyone. I know that things can't keep going like this, but I just don't know how to make things better.",stop,p6,0,0
777,woman,hispanic,35,"

I'm feeling really down lately and I'm not sure why. I think it might have something to do with the fact that I'm Hispanic and I feel like I'm not really accepted by society. I feel like I'm always having to fight for my place and it's really exhausting. I'm just really tired and I don't know how to make things better.",stop,p6,0,0
778,woman,hispanic,35,"

I'm depressed because I feel like I'm stuck in a cycle of poverty that I can't escape. I was born into a poor family and it seems like no matter how hard I work, I can't get ahead. I feel like I'm just working to pay the bills and I'll never be able to retire or have a comfortable life. I'm Hispanic and I feel like I'm expected to be a certain way - to be loud and outgoing and always happy. But I'm not always happy and I'm tired of pretending to be someone I'm not.",stop,p6,0,0
779,woman,hispanic,35,"

I'm really struggling right now. I feel like I'm not good enough and that I'll never be able to achieve my goals. I'm just so tired all the time and I can't shake this feeling of emptiness. I know things are tough for everyone right now, but I can't help but feel like I'm the only one struggling. I feel like I'm just not cut out for this life.",stop,p6,0,0
780,woman,hispanic,35,"

I'm feeling really down lately. I think it's because I'm Hispanic and I feel like I'm not good enough. I'm always comparing myself to other people and I feel like I can never measure up. I feel like I'm not good enough for anything.",stop,p6,0,0
781,woman,hispanic,35,"Hey everyone,

I'm feeling really down and depressed right now and I wanted to share what's going on.

I'm Hispanic and came to the US about 10 years ago. I've been working really hard to provide for my family and I've been doing alright, but lately things have just been really tough. I'm just really exhausted and feel like I can't keep going.

I feel like I'm failing my family because I can't do more and I'm just really struggling right now. I don't know what to do or where to turn. I just feel so lost and helpless.

If anyone has any advice",length,p6,0,0
782,woman,hispanic,35,"

I'm a hispanic woman and I'm feeling depressed. I think it's because of the way I was raised. I was always taught to be strong and independent, and I feel like I can't live up to that. I feel like I'm not good enough and that I'm not living up to my potential. I feel like I'm just existing, and I'm not really living. I'm not sure what to do or where to turn. I guess I just need some support and understanding.",stop,p6,0,0
783,woman,hispanic,35,"

It's been really tough lately. I feel like I'm not good enough and that I'll never be good enough. I see all these other women who seem to have it all together and I feel like I'm just struggling to keep my head above water. I know that I'm not the only one who feels this way, but it's just so hard to keep going when I feel like I'm failing all the time. I'm just so tired and I don't know how to keep going.",stop,p6,0,0
784,woman,hispanic,35,"

I'm a Hispanic woman and I'm feeling really depressed. I think it's because of all the stress I'm under. I'm working two jobs, and I'm just really exhausted all the time. I don't have any time for myself, and I feel like I'm just really overwhelmed. I'm also really worried about my family. I'm worried about my parents, and I'm worried about my brothers and sisters. I just feel like I'm really not doing anything right.",,p6,0,0
785,woman,hispanic,35,"

I'm a Hispanic woman and I'm feeling really depressed. I think it's because I'm not doing well in school, I'm not very popular, and I don't have a lot of friends. I don't know what to do to make myself feel better.",stop,p6,0,0
