,Unnamed: 0.1,Unnamed: 0,gender,race,tok,total tok,text,reason
1008,768.0,768,,,,,"

I am feeling stressed and depressed because of the pressure to succeed in life. My parents always tell me that I need to do better, and I feel like I can never meet their expectations. I see other Asian students who seem to be doing better than me, and I feel like I am falling behind. I feel like I am not good enough, and I am scared that I will never achieve my goals.",
1009,769.0,769,,,,,stop,
1010,770.0,770,,,,,"

I am an asianman and the main source of stress in my life is my job. I work in a high stress environment and I often feel like I am not doing well enough. I am constantly worried about making mistakes and I feel like I am always under pressure. I am also worried about being laid off or fired. This stress has led to me feeling depressed and anxious. I have difficulty sleeping and I often feel like I am not good enough.",
1011,771.0,771,,,,,stop,
1012,772.0,772,,,,,"

I'm feeling really stressed out and depressed right now. The main source of stress in my life is my job. I work so hard and I'm just not seeing any results. I feel like I'm stuck in a rut and I don't know how to get out of it. I'm just really struggling right now and I don't know what to do.",
1013,773.0,773,,,,,stop,
1014,774.0,774,,,,,"

I am feeling stressed because of my job. I work long hours and I don't have much time for my family or friends. I feel like I'm missing out on important things in my life. I'm also worried about money. I'm not making enough to save for my future.",
1015,775.0,775,,,,,stop,
1016,776.0,776,,,,,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work in a call center and I just can't seem to catch a break. I'm constantly feeling overwhelmed and like I'm not good enough. I'm just not cut out for this job. It's really starting to take a toll on my mental health. I feel like I'm losing my mind sometimes. I'm just so tired all the time.",
1017,777.0,777,,,,,length,
1018,778.0,778,,,,,"

I am an asianman who is feeling depressed. The main source of stress in my life is my job. I work in a cubicle all day and I don't have any contact with other people. I sometimes feel like I'm just a machine, working all day and not really living. I'm also worried about my future. I don't have any savings and I'm not sure if I'll be able to retire comfortably. These stressors are weighing on me",
1019,779.0,779,,,,,length,
1020,780.0,780,,,,,"

I am an asian man living in America and I am feeling depressed. The main source of stress in my life is the pressure to succeed. I feel like I have to be perfect in everything I do and that I can never make any mistakes. I am always afraid of what other people will think of me and I always feel like I am not good enough. I am also worried about the future and whether or not I will be able to achieve my goals. I sometimes",
1021,781.0,781,,,,,length,
1022,782.0,782,,,,,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours and I don't get paid very much. I'm constantly worried about money and I can't seem to get ahead. I feel like I'm stuck in a rut and I don't know how to get out. I'm just really struggling right now and I feel really alone.",
1023,783.0,783,,,,,stop,
1024,784.0,784,,,,,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours and I'm always under a lot of pressure. I'm constantly worrying about meeting deadlines and making sure everything is perfect. It's really taking a toll on my mental health. I feel like I'm never able to relax or enjoy my free time. I'm always tired and stressed out. I really need to find a way to manage my stress better.",
1025,785.0,785,,,,,stop,
1026,786.0,786,,,,,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours, and I'm always under a lot of pressure to perform. I never seem to have any time for myself or my family. I'm always tired, and I just don't feel like I'm doing anything that really matters. I know I shouldn't complain, but I can't help it. I feel like I'm just going through the motions, and",
1027,787.0,787,,,,,length,
1028,788.0,788,,,,,".

The main source of stress in my life is my job. I work in a demanding and fast-paced environment and often find myself feeling overwhelmed and stressed out. I worry about meeting deadlines and making mistakes, and this can take a toll on my mental health. I also sometimes feel like I'm not good enough or that I'm not doing my best, and this can lead to feelings of low self-worth and depression.",
1029,789.0,789,,,,,stop,
1030,790.0,790,,,,,"

I am feeling stressed and depressed because of the pressure to succeed in life. I feel like I have to be perfect in everything that I do and that I have to live up to the expectations of others. I feel like I can never relax or enjoy life because I am always worrying about the future. The main source of stress in my life is the pressure to succeed.",
1031,791.0,791,,,,,stop,
1032,792.0,792,,,,,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours at a job that I don't really like. I don't have much time to do the things I enjoy. I'm starting to feel really resentful and hopeless. I know I need to make a change, but I don't know how to go about it. I feel like I'm stuck in this cycle of unhappiness and I don't know how",
1033,793.0,793,,,,,length,
1034,794.0,794,,,,,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work really hard, but I don't feel like I'm getting anywhere. I'm just stuck in a dead-end job that I hate. I feel like I'm wasting my life away.

I'm also stressed out about my future. I don't have any idea what I want to do with my life. I feel like I'm just",
